Algorithm;TryNr;InstanceNr;FitnessWorkload;FitnessDeadline;RandomSeed;BestChromosome
nsga2;2;4;0.4928536120756173;-1121.0;415628;"['job4' 'job32' 'job1' 'job16' 'job42' 'job44' 'job15' 'job8' 'job27'
 'job40' 'job36' 'job21' 'job31' 'job43' 'job46' 'job9' 'job18' 'job22'
 'job34' 'job5' 'job20' 'job47' 'job30' 'job10' 'job37' 'job13' 'job29'
 'job24' 'job35' 'job49' 'job48' 'job52' 'job6' 'job51' 'job45' 'job28'
 'job33' 'job41' 'job50' 'job17' 'job26' 'job0' 'job11' 'job3' 'job19'
 'job14' 'job2' 'job7' 'job38' 'job12' 'job25' 'job23' 'job39']"
nsga2;3;4;0.431635079089506;-1099.0;273310;"['job20' 'job32' 'job48' 'job6' 'job21' 'job39' 'job34' 'job23' 'job25'
 'job28' 'job46' 'job2' 'job30' 'job44' 'job19' 'job17' 'job38' 'job5'
 'job43' 'job41' 'job27' 'job37' 'job15' 'job49' 'job8' 'job36' 'job35'
 'job16' 'job12' 'job51' 'job47' 'job52' 'job42' 'job7' 'job3' 'job24'
 'job50' 'job11' 'job9' 'job33' 'job0' 'job13' 'job18' 'job10' 'job1'
 'job40' 'job14' 'job26' 'job4' 'job45' 'job31' 'job29' 'job22']"
nsga2;4;4;0.4026011827256945;-1144.0;274061;"['job51' 'job12' 'job11' 'job21' 'job25' 'job14' 'job4' 'job39' 'job22'
 'job1' 'job7' 'job29' 'job19' 'job5' 'job46' 'job33' 'job38' 'job0'
 'job31' 'job34' 'job50' 'job13' 'job37' 'job40' 'job16' 'job44' 'job28'
 'job30' 'job15' 'job45' 'job3' 'job49' 'job36' 'job23' 'job9' 'job32'
 'job6' 'job43' 'job27' 'job10' 'job48' 'job47' 'job2' 'job35' 'job52'
 'job17' 'job42' 'job24' 'job26' 'job8' 'job18' 'job20' 'job41']"
nsga2;5;4;0.4665192479263118;-1155.0;308520;"['job2' 'job8' 'job6' 'job20' 'job40' 'job39' 'job30' 'job46' 'job22'
 'job42' 'job24' 'job25' 'job12' 'job4' 'job13' 'job27' 'job7' 'job0'
 'job36' 'job38' 'job41' 'job16' 'job14' 'job29' 'job45' 'job44' 'job26'
 'job31' 'job43' 'job10' 'job47' 'job34' 'job21' 'job15' 'job35' 'job19'
 'job17' 'job1' 'job51' 'job32' 'job50' 'job5' 'job23' 'job52' 'job11'
 'job37' 'job49' 'job9' 'job48' 'job18' 'job28' 'job3' 'job33']"
nsga2;6;4;0.44364498939043207;-1120.0;391885;"['job48' 'job12' 'job44' 'job6' 'job40' 'job24' 'job19' 'job43' 'job45'
 'job16' 'job51' 'job4' 'job18' 'job22' 'job23' 'job27' 'job2' 'job39'
 'job0' 'job50' 'job33' 'job31' 'job38' 'job17' 'job14' 'job25' 'job26'
 'job37' 'job21' 'job1' 'job28' 'job8' 'job5' 'job46' 'job36' 'job47'
 'job52' 'job11' 'job29' 'job49' 'job41' 'job10' 'job3' 'job34' 'job9'
 'job13' 'job35' 'job30' 'job15' 'job20' 'job32' 'job7' 'job42']"
nsga2;7;4;0.4417789412133487;-1166.0;180200;"['job32' 'job39' 'job2' 'job12' 'job45' 'job24' 'job10' 'job1' 'job26'
 'job20' 'job23' 'job35' 'job31' 'job3' 'job38' 'job22' 'job41' 'job40'
 'job17' 'job14' 'job48' 'job21' 'job5' 'job4' 'job52' 'job42' 'job7'
 'job51' 'job47' 'job44' 'job33' 'job27' 'job46' 'job13' 'job9' 'job0'
 'job19' 'job8' 'job34' 'job28' 'job50' 'job11' 'job25' 'job49' 'job37'
 'job29' 'job30' 'job43' 'job15' 'job36' 'job18' 'job6' 'job16']"
nsga2;8;4;0.42923611111111115;-1142.0;170752;"['job37' 'job51' 'job38' 'job1' 'job49' 'job11' 'job26' 'job33' 'job19'
 'job20' 'job52' 'job0' 'job46' 'job29' 'job24' 'job41' 'job17' 'job14'
 'job5' 'job13' 'job18' 'job50' 'job7' 'job47' 'job25' 'job6' 'job43'
 'job45' 'job3' 'job44' 'job31' 'job16' 'job40' 'job32' 'job35' 'job12'
 'job23' 'job30' 'job48' 'job9' 'job42' 'job15' 'job22' 'job27' 'job34'
 'job8' 'job36' 'job4' 'job2' 'job21' 'job28' 'job10' 'job39']"
nsga2;9;4;0.4668024510513117;-1112.0;403994;"['job1' 'job4' 'job27' 'job8' 'job52' 'job26' 'job12' 'job13' 'job28'
 'job50' 'job33' 'job43' 'job7' 'job40' 'job38' 'job41' 'job23' 'job9'
 'job47' 'job36' 'job45' 'job25' 'job29' 'job37' 'job20' 'job14' 'job3'
 'job30' 'job42' 'job2' 'job31' 'job21' 'job19' 'job35' 'job0' 'job51'
 'job44' 'job16' 'job32' 'job46' 'job10' 'job18' 'job5' 'job24' 'job22'
 'job17' 'job34' 'job11' 'job48' 'job15' 'job6' 'job49' 'job39']"
nsga2;0;5;0.44982907142168216;-1126.0;13907;"['job19' 'job25' 'job14' 'job52' 'job9' 'job34' 'job15' 'job6' 'job4'
 'job12' 'job29' 'job39' 'job0' 'job33' 'job42' 'job20' 'job22' 'job43'
 'job16' 'job23' 'job18' 'job50' 'job27' 'job21' 'job51' 'job5' 'job7'
 'job35' 'job17' 'job3' 'job24' 'job26' 'job11' 'job13' 'job31' 'job38'
 'job40' 'job41' 'job32' 'job47' 'job30' 'job28' 'job2' 'job44' 'job48'
 'job49' 'job1' 'job10' 'job8' 'job36' 'job45' 'job37' 'job46']"
nsga2;1;5;0.4596055471161265;-1165.0;398607;"['job19' 'job23' 'job29' 'job47' 'job51' 'job50' 'job8' 'job39' 'job45'
 'job36' 'job13' 'job30' 'job40' 'job32' 'job41' 'job25' 'job33' 'job26'
 'job3' 'job42' 'job14' 'job38' 'job37' 'job34' 'job20' 'job48' 'job44'
 'job49' 'job43' 'job16' 'job22' 'job11' 'job2' 'job17' 'job46' 'job12'
 'job52' 'job9' 'job4' 'job28' 'job35' 'job0' 'job7' 'job24' 'job5' 'job1'
 'job18' 'job6' 'job15' 'job21' 'job31' 'job10' 'job27']"
nsga2;2;5;0.5057207573784722;-1147.0;473144;"['job46' 'job19' 'job47' 'job52' 'job16' 'job32' 'job22' 'job49' 'job50'
 'job23' 'job33' 'job28' 'job10' 'job6' 'job25' 'job27' 'job0' 'job36'
 'job18' 'job13' 'job39' 'job17' 'job45' 'job15' 'job44' 'job9' 'job43'
 'job41' 'job20' 'job35' 'job34' 'job48' 'job37' 'job30' 'job38' 'job3'
 'job4' 'job11' 'job24' 'job2' 'job26' 'job31' 'job12' 'job51' 'job14'
 'job29' 'job42' 'job7' 'job8' 'job40' 'job21' 'job1' 'job5']"
nsga2;3;5;0.46860158661265433;-1191.0;160301;"['job40' 'job45' 'job25' 'job34' 'job0' 'job5' 'job31' 'job8' 'job41'
 'job19' 'job38' 'job30' 'job39' 'job3' 'job43' 'job48' 'job12' 'job27'
 'job47' 'job33' 'job52' 'job14' 'job7' 'job49' 'job20' 'job36' 'job16'
 'job22' 'job17' 'job51' 'job32' 'job50' 'job35' 'job2' 'job26' 'job23'
 'job28' 'job9' 'job44' 'job29' 'job6' 'job10' 'job13' 'job4' 'job15'
 'job24' 'job46' 'job11' 'job18' 'job21' 'job37' 'job1' 'job42']"
nsga2;4;5;0.4738998902874228;-1167.0;445481;"['job32' 'job3' 'job51' 'job40' 'job42' 'job14' 'job23' 'job8' 'job36'
 'job15' 'job9' 'job38' 'job21' 'job46' 'job27' 'job44' 'job22' 'job13'
 'job26' 'job30' 'job20' 'job52' 'job11' 'job45' 'job50' 'job33' 'job34'
 'job29' 'job24' 'job4' 'job35' 'job12' 'job2' 'job39' 'job18' 'job19'
 'job25' 'job6' 'job28' 'job16' 'job47' 'job48' 'job41' 'job0' 'job5'
 'job43' 'job49' 'job7' 'job17' 'job37' 'job10' 'job31' 'job1']"
nsga2;5;5;0.47016372492283953;-1163.0;475649;"['job24' 'job11' 'job40' 'job29' 'job52' 'job15' 'job14' 'job32' 'job16'
 'job33' 'job3' 'job42' 'job12' 'job39' 'job5' 'job36' 'job44' 'job13'
 'job17' 'job37' 'job22' 'job4' 'job43' 'job27' 'job45' 'job48' 'job18'
 'job2' 'job10' 'job35' 'job9' 'job51' 'job20' 'job47' 'job23' 'job0'
 'job26' 'job38' 'job28' 'job25' 'job41' 'job50' 'job34' 'job7' 'job6'
 'job8' 'job21' 'job30' 'job31' 'job1' 'job49' 'job46' 'job19']"
nsga2;6;5;0.4605173671392747;-1177.0;30030;"['job18' 'job11' 'job28' 'job6' 'job29' 'job12' 'job4' 'job32' 'job15'
 'job10' 'job9' 'job48' 'job40' 'job21' 'job46' 'job16' 'job26' 'job42'
 'job22' 'job33' 'job45' 'job19' 'job49' 'job13' 'job24' 'job14' 'job31'
 'job34' 'job35' 'job3' 'job7' 'job36' 'job23' 'job8' 'job41' 'job52'
 'job0' 'job1' 'job5' 'job17' 'job50' 'job43' 'job39' 'job44' 'job38'
 'job51' 'job37' 'job47' 'job2' 'job30' 'job20' 'job25' 'job27']"
nsga2;7;5;0.4512508740837191;-1150.0;101522;"['job1' 'job13' 'job24' 'job23' 'job43' 'job3' 'job45' 'job2' 'job29'
 'job22' 'job34' 'job17' 'job14' 'job9' 'job5' 'job7' 'job35' 'job4'
 'job49' 'job15' 'job41' 'job21' 'job48' 'job40' 'job0' 'job37' 'job25'
 'job8' 'job19' 'job52' 'job44' 'job10' 'job12' 'job32' 'job51' 'job18'
 'job11' 'job47' 'job27' 'job16' 'job38' 'job28' 'job31' 'job46' 'job20'
 'job26' 'job30' 'job6' 'job50' 'job42' 'job36' 'job39' 'job33']"
nsga2;8;5;0.3800988920235341;-1126.0;173509;"['job29' 'job15' 'job10' 'job1' 'job26' 'job33' 'job41' 'job36' 'job45'
 'job47' 'job19' 'job43' 'job32' 'job6' 'job50' 'job17' 'job23' 'job28'
 'job34' 'job40' 'job38' 'job16' 'job37' 'job20' 'job11' 'job18' 'job13'
 'job51' 'job27' 'job3' 'job31' 'job42' 'job9' 'job25' 'job21' 'job5'
 'job46' 'job49' 'job14' 'job44' 'job7' 'job0' 'job2' 'job12' 'job4'
 'job8' 'job52' 'job48' 'job24' 'job30' 'job39' 'job22' 'job35']"
nsga2;9;5;0.480602092978395;-1171.0;104352;"['job50' 'job32' 'job40' 'job15' 'job36' 'job16' 'job38' 'job33' 'job12'
 'job30' 'job14' 'job0' 'job47' 'job44' 'job39' 'job5' 'job48' 'job46'
 'job42' 'job20' 'job51' 'job26' 'job31' 'job8' 'job28' 'job29' 'job10'
 'job3' 'job7' 'job43' 'job24' 'job45' 'job35' 'job27' 'job6' 'job18'
 'job2' 'job41' 'job4' 'job9' 'job11' 'job52' 'job25' 'job23' 'job17'
 'job13' 'job37' 'job49' 'job21' 'job1' 'job34' 'job22' 'job19']"
nsga2;0;6;0.5003027343750001;-1167.0;305961;"['job38' 'job41' 'job40' 'job5' 'job43' 'job48' 'job4' 'job20' 'job10'
 'job35' 'job47' 'job12' 'job14' 'job9' 'job7' 'job0' 'job26' 'job33'
 'job3' 'job23' 'job30' 'job44' 'job25' 'job51' 'job42' 'job29' 'job39'
 'job36' 'job32' 'job31' 'job18' 'job21' 'job19' 'job2' 'job49' 'job24'
 'job8' 'job6' 'job27' 'job11' 'job34' 'job45' 'job15' 'job17' 'job1'
 'job22' 'job52' 'job37' 'job50' 'job28' 'job13' 'job16' 'job46']"
nsga2;1;6;0.49178726007908946;-1119.0;145516;"['job29' 'job2' 'job52' 'job48' 'job42' 'job35' 'job20' 'job12' 'job19'
 'job8' 'job33' 'job10' 'job13' 'job41' 'job43' 'job34' 'job38' 'job39'
 'job1' 'job30' 'job4' 'job0' 'job23' 'job44' 'job14' 'job15' 'job49'
 'job45' 'job46' 'job16' 'job6' 'job47' 'job37' 'job22' 'job32' 'job3'
 'job36' 'job11' 'job51' 'job18' 'job31' 'job21' 'job7' 'job9' 'job24'
 'job50' 'job17' 'job25' 'job26' 'job40' 'job28' 'job5' 'job27']"
nsga2;2;6;0.5085070951485339;-1127.0;1642;"['job39' 'job1' 'job8' 'job34' 'job42' 'job9' 'job49' 'job50' 'job33'
 'job47' 'job43' 'job25' 'job20' 'job28' 'job40' 'job23' 'job21' 'job24'
 'job3' 'job30' 'job0' 'job48' 'job18' 'job7' 'job35' 'job51' 'job45'
 'job14' 'job22' 'job32' 'job6' 'job17' 'job26' 'job15' 'job46' 'job16'
 'job5' 'job37' 'job12' 'job13' 'job19' 'job36' 'job31' 'job10' 'job11'
 'job52' 'job2' 'job41' 'job4' 'job38' 'job44' 'job29' 'job27']"
nsga2;3;6;0.47023787133487654;-1116.0;189775;"['job34' 'job46' 'job8' 'job37' 'job29' 'job21' 'job12' 'job41' 'job33'
 'job24' 'job19' 'job27' 'job50' 'job11' 'job4' 'job9' 'job14' 'job18'
 'job23' 'job1' 'job13' 'job10' 'job30' 'job2' 'job0' 'job48' 'job20'
 'job32' 'job35' 'job26' 'job47' 'job17' 'job15' 'job52' 'job3' 'job31'
 'job5' 'job49' 'job44' 'job36' 'job39' 'job45' 'job22' 'job51' 'job6'
 'job43' 'job28' 'job16' 'job40' 'job38' 'job25' 'job7' 'job42']"
nsga2;4;6;0.4836510476948302;-1170.0;304877;"['job49' 'job26' 'job25' 'job44' 'job11' 'job4' 'job5' 'job50' 'job9'
 'job8' 'job30' 'job19' 'job15' 'job35' 'job17' 'job1' 'job38' 'job29'
 'job14' 'job52' 'job3' 'job47' 'job24' 'job48' 'job21' 'job28' 'job32'
 'job13' 'job39' 'job6' 'job37' 'job7' 'job20' 'job41' 'job36' 'job0'
 'job46' 'job43' 'job23' 'job10' 'job40' 'job42' 'job31' 'job51' 'job22'
 'job2' 'job12' 'job34' 'job45' 'job18' 'job16' 'job33' 'job27']"
nsga2;5;6;0.5269026391300154;-1172.0;365861;"['job20' 'job25' 'job37' 'job27' 'job24' 'job2' 'job48' 'job39' 'job17'
 'job41' 'job42' 'job29' 'job5' 'job44' 'job35' 'job1' 'job26' 'job23'
 'job50' 'job36' 'job16' 'job3' 'job22' 'job6' 'job28' 'job19' 'job15'
 'job0' 'job38' 'job13' 'job47' 'job52' 'job46' 'job21' 'job51' 'job7'
 'job9' 'job34' 'job49' 'job40' 'job45' 'job33' 'job11' 'job43' 'job14'
 'job12' 'job32' 'job4' 'job8' 'job18' 'job31' 'job30' 'job10']"
nsga2;6;6;0.4867529899691358;-1127.0;264412;"['job50' 'job43' 'job47' 'job18' 'job2' 'job0' 'job42' 'job48' 'job24'
 'job39' 'job34' 'job1' 'job25' 'job37' 'job27' 'job19' 'job44' 'job10'
 'job31' 'job26' 'job38' 'job11' 'job4' 'job29' 'job32' 'job13' 'job6'
 'job23' 'job15' 'job14' 'job46' 'job40' 'job12' 'job5' 'job52' 'job36'
 'job30' 'job49' 'job17' 'job7' 'job22' 'job21' 'job35' 'job20' 'job8'
 'job41' 'job51' 'job45' 'job28' 'job9' 'job3' 'job16' 'job33']"
nsga2;7;6;0.5388945855034722;-1164.0;324032;"['job20' 'job14' 'job31' 'job21' 'job1' 'job47' 'job52' 'job9' 'job16'
 'job35' 'job51' 'job8' 'job30' 'job25' 'job23' 'job18' 'job13' 'job49'
 'job45' 'job50' 'job32' 'job27' 'job41' 'job39' 'job22' 'job6' 'job46'
 'job11' 'job17' 'job33' 'job29' 'job0' 'job26' 'job28' 'job38' 'job24'
 'job15' 'job3' 'job43' 'job42' 'job4' 'job44' 'job40' 'job10' 'job5'
 'job12' 'job2' 'job48' 'job36' 'job37' 'job7' 'job34' 'job19']"
nsga2;8;6;0.5263698700327932;-1183.0;214189;"['job32' 'job40' 'job14' 'job42' 'job21' 'job46' 'job10' 'job9' 'job52'
 'job48' 'job36' 'job7' 'job13' 'job23' 'job49' 'job3' 'job37' 'job43'
 'job2' 'job47' 'job30' 'job38' 'job25' 'job6' 'job35' 'job28' 'job4'
 'job11' 'job16' 'job1' 'job26' 'job31' 'job51' 'job24' 'job45' 'job18'
 'job0' 'job8' 'job39' 'job50' 'job44' 'job19' 'job27' 'job22' 'job34'
 'job12' 'job29' 'job41' 'job15' 'job20' 'job17' 'job33' 'job5']"
nsga2;9;6;0.5124522569444445;-1175.0;362344;"['job25' 'job45' 'job20' 'job18' 'job1' 'job35' 'job40' 'job48' 'job12'
 'job24' 'job46' 'job2' 'job28' 'job16' 'job52' 'job3' 'job6' 'job5'
 'job47' 'job21' 'job51' 'job31' 'job34' 'job44' 'job19' 'job41' 'job49'
 'job30' 'job8' 'job22' 'job36' 'job11' 'job39' 'job14' 'job26' 'job10'
 'job9' 'job7' 'job0' 'job17' 'job23' 'job32' 'job15' 'job37' 'job13'
 'job27' 'job33' 'job4' 'job50' 'job43' 'job38' 'job29' 'job42']"
nsga2;0;7;0.3701890733506944;-1158.0;301201;"['job42' 'job41' 'job34' 'job23' 'job40' 'job10' 'job0' 'job37' 'job19'
 'job46' 'job13' 'job21' 'job1' 'job30' 'job16' 'job33' 'job7' 'job20'
 'job11' 'job52' 'job6' 'job9' 'job35' 'job25' 'job45' 'job12' 'job43'
 'job5' 'job49' 'job48' 'job50' 'job28' 'job17' 'job22' 'job2' 'job14'
 'job15' 'job24' 'job31' 'job4' 'job3' 'job44' 'job8' 'job39' 'job26'
 'job47' 'job29' 'job18' 'job36' 'job38' 'job51' 'job32' 'job27']"
nsga2;1;7;0.4245740801022376;-1147.0;434937;"['job31' 'job45' 'job48' 'job49' 'job38' 'job1' 'job23' 'job5' 'job17'
 'job36' 'job52' 'job44' 'job21' 'job41' 'job19' 'job6' 'job13' 'job37'
 'job10' 'job22' 'job24' 'job25' 'job14' 'job40' 'job0' 'job39' 'job43'
 'job4' 'job47' 'job15' 'job30' 'job51' 'job26' 'job18' 'job2' 'job11'
 'job7' 'job9' 'job8' 'job16' 'job34' 'job29' 'job27' 'job35' 'job28'
 'job3' 'job32' 'job42' 'job50' 'job20' 'job12' 'job46' 'job33']"
nsga2;2;7;0.4279761345003858;-1133.0;46810;"['job26' 'job10' 'job39' 'job6' 'job50' 'job30' 'job46' 'job38' 'job36'
 'job43' 'job7' 'job16' 'job4' 'job5' 'job29' 'job11' 'job42' 'job44'
 'job1' 'job33' 'job19' 'job3' 'job25' 'job9' 'job8' 'job27' 'job41'
 'job22' 'job47' 'job48' 'job32' 'job49' 'job35' 'job15' 'job13' 'job24'
 'job21' 'job52' 'job31' 'job18' 'job40' 'job34' 'job37' 'job17' 'job2'
 'job12' 'job45' 'job0' 'job28' 'job20' 'job51' 'job23' 'job14']"
nsga2;3;7;0.4339553192515432;-1150.0;354724;"['job44' 'job1' 'job16' 'job30' 'job21' 'job41' 'job37' 'job14' 'job27'
 'job51' 'job50' 'job42' 'job26' 'job17' 'job32' 'job39' 'job12' 'job24'
 'job31' 'job29' 'job28' 'job52' 'job3' 'job11' 'job7' 'job33' 'job8'
 'job23' 'job15' 'job47' 'job43' 'job10' 'job20' 'job49' 'job18' 'job34'
 'job22' 'job25' 'job48' 'job6' 'job38' 'job46' 'job40' 'job19' 'job9'
 'job36' 'job5' 'job13' 'job0' 'job4' 'job45' 'job2' 'job35']"
nsga2;4;7;0.4275869562596451;-1155.0;223030;"['job29' 'job41' 'job6' 'job39' 'job8' 'job23' 'job25' 'job9' 'job13'
 'job22' 'job45' 'job0' 'job37' 'job34' 'job35' 'job49' 'job28' 'job24'
 'job26' 'job30' 'job46' 'job51' 'job3' 'job32' 'job15' 'job31' 'job10'
 'job43' 'job18' 'job11' 'job16' 'job47' 'job50' 'job33' 'job44' 'job36'
 'job7' 'job4' 'job42' 'job17' 'job48' 'job5' 'job1' 'job38' 'job2'
 'job21' 'job27' 'job19' 'job52' 'job40' 'job20' 'job12' 'job14']"
nsga2;5;7;0.44719943576388893;-1154.0;182766;"['job25' 'job50' 'job32' 'job30' 'job36' 'job27' 'job1' 'job19' 'job52'
 'job28' 'job35' 'job20' 'job10' 'job17' 'job46' 'job13' 'job39' 'job23'
 'job9' 'job26' 'job0' 'job44' 'job40' 'job41' 'job5' 'job38' 'job7'
 'job2' 'job3' 'job33' 'job14' 'job43' 'job12' 'job48' 'job4' 'job31'
 'job29' 'job42' 'job24' 'job51' 'job8' 'job18' 'job6' 'job49' 'job47'
 'job15' 'job21' 'job16' 'job45' 'job37' 'job11' 'job34' 'job22']"
nsga2;6;7;0.42361786265432094;-1117.0;79095;"['job14' 'job20' 'job26' 'job8' 'job1' 'job15' 'job36' 'job33' 'job18'
 'job6' 'job10' 'job2' 'job51' 'job43' 'job3' 'job38' 'job9' 'job32'
 'job5' 'job50' 'job39' 'job22' 'job24' 'job41' 'job0' 'job47' 'job29'
 'job34' 'job25' 'job40' 'job7' 'job11' 'job37' 'job45' 'job12' 'job48'
 'job19' 'job23' 'job49' 'job16' 'job4' 'job27' 'job13' 'job21' 'job42'
 'job17' 'job44' 'job31' 'job52' 'job28' 'job30' 'job46' 'job35']"
nsga2;7;7;0.4232283227237655;-1131.0;95955;"['job39' 'job19' 'job35' 'job23' 'job41' 'job27' 'job33' 'job7' 'job48'
 'job38' 'job28' 'job1' 'job44' 'job13' 'job42' 'job18' 'job12' 'job49'
 'job25' 'job51' 'job21' 'job0' 'job34' 'job46' 'job50' 'job17' 'job6'
 'job52' 'job14' 'job31' 'job15' 'job26' 'job4' 'job29' 'job20' 'job36'
 'job8' 'job24' 'job10' 'job22' 'job9' 'job32' 'job5' 'job47' 'job16'
 'job3' 'job30' 'job11' 'job45' 'job43' 'job2' 'job40' 'job37']"
nsga2;8;7;0.4278351658950617;-1155.0;146812;"['job47' 'job43' 'job35' 'job3' 'job34' 'job26' 'job4' 'job10' 'job9'
 'job50' 'job33' 'job17' 'job29' 'job13' 'job15' 'job2' 'job6' 'job51'
 'job8' 'job25' 'job19' 'job20' 'job12' 'job23' 'job18' 'job1' 'job36'
 'job42' 'job30' 'job41' 'job27' 'job38' 'job21' 'job37' 'job5' 'job14'
 'job7' 'job11' 'job49' 'job48' 'job40' 'job46' 'job45' 'job24' 'job44'
 'job16' 'job0' 'job32' 'job52' 'job28' 'job31' 'job39' 'job22']"
nsga2;9;7;0.4160970052083333;-1158.0;201329;"['job39' 'job45' 'job18' 'job48' 'job17' 'job43' 'job6' 'job2' 'job13'
 'job10' 'job27' 'job15' 'job34' 'job19' 'job16' 'job1' 'job25' 'job35'
 'job46' 'job14' 'job20' 'job11' 'job23' 'job32' 'job50' 'job42' 'job51'
 'job0' 'job36' 'job33' 'job5' 'job52' 'job3' 'job9' 'job30' 'job29'
 'job37' 'job26' 'job7' 'job12' 'job44' 'job24' 'job47' 'job28' 'job22'
 'job21' 'job8' 'job38' 'job4' 'job40' 'job31' 'job41' 'job49']"
nsga2;0;8;0.5517356288580247;-1170.0;142589;"['job2' 'job15' 'job43' 'job21' 'job12' 'job18' 'job10' 'job31' 'job52'
 'job34' 'job6' 'job47' 'job11' 'job3' 'job41' 'job5' 'job51' 'job19'
 'job50' 'job46' 'job1' 'job32' 'job13' 'job20' 'job28' 'job0' 'job9'
 'job26' 'job23' 'job17' 'job22' 'job7' 'job48' 'job39' 'job35' 'job27'
 'job16' 'job44' 'job37' 'job30' 'job49' 'job29' 'job36' 'job24' 'job38'
 'job42' 'job14' 'job33' 'job4' 'job40' 'job8' 'job45' 'job25']"
nsga2;1;8;0.5357953559027778;-1153.0;246578;"['job11' 'job41' 'job26' 'job37' 'job49' 'job39' 'job33' 'job27' 'job10'
 'job28' 'job51' 'job4' 'job6' 'job46' 'job2' 'job38' 'job52' 'job20'
 'job36' 'job3' 'job42' 'job17' 'job48' 'job30' 'job7' 'job44' 'job31'
 'job35' 'job34' 'job45' 'job50' 'job29' 'job5' 'job47' 'job15' 'job40'
 'job25' 'job1' 'job9' 'job43' 'job22' 'job16' 'job18' 'job14' 'job8'
 'job0' 'job23' 'job24' 'job13' 'job21' 'job12' 'job32' 'job19']"
nsga2;2;8;0.5747448881172839;-1219.0;107467;"['job22' 'job40' 'job45' 'job19' 'job12' 'job17' 'job34' 'job33' 'job5'
 'job52' 'job23' 'job21' 'job20' 'job39' 'job35' 'job2' 'job41' 'job44'
 'job0' 'job8' 'job48' 'job11' 'job10' 'job30' 'job38' 'job32' 'job24'
 'job27' 'job37' 'job1' 'job6' 'job15' 'job31' 'job3' 'job16' 'job13'
 'job46' 'job14' 'job47' 'job49' 'job43' 'job18' 'job7' 'job36' 'job50'
 'job51' 'job29' 'job42' 'job26' 'job4' 'job28' 'job9' 'job25']"
nsga2;3;8;0.601797477816358;-1210.0;469841;"['job17' 'job7' 'job43' 'job26' 'job41' 'job5' 'job47' 'job2' 'job30'
 'job42' 'job6' 'job27' 'job1' 'job11' 'job23' 'job46' 'job16' 'job22'
 'job50' 'job51' 'job31' 'job20' 'job40' 'job49' 'job37' 'job3' 'job19'
 'job15' 'job0' 'job48' 'job24' 'job36' 'job25' 'job44' 'job28' 'job39'
 'job35' 'job33' 'job45' 'job10' 'job14' 'job8' 'job9' 'job38' 'job29'
 'job32' 'job12' 'job18' 'job4' 'job52' 'job13' 'job21' 'job34']"
nsga2;4;8;0.5204404176311729;-1171.0;341643;"['job14' 'job39' 'job23' 'job8' 'job52' 'job7' 'job16' 'job35' 'job30'
 'job0' 'job2' 'job40' 'job21' 'job11' 'job24' 'job41' 'job44' 'job18'
 'job19' 'job28' 'job49' 'job51' 'job22' 'job9' 'job37' 'job38' 'job1'
 'job42' 'job26' 'job45' 'job12' 'job10' 'job6' 'job47' 'job32' 'job31'
 'job34' 'job13' 'job20' 'job43' 'job33' 'job29' 'job48' 'job36' 'job4'
 'job50' 'job15' 'job27' 'job3' 'job17' 'job25' 'job46' 'job5']"
nsga2;5;8;0.49819444444444444;-1163.0;141818;"['job37' 'job11' 'job5' 'job8' 'job1' 'job19' 'job21' 'job12' 'job31'
 'job2' 'job44' 'job32' 'job47' 'job34' 'job0' 'job35' 'job52' 'job18'
 'job51' 'job30' 'job38' 'job33' 'job3' 'job13' 'job20' 'job9' 'job50'
 'job16' 'job26' 'job49' 'job22' 'job7' 'job24' 'job15' 'job10' 'job41'
 'job23' 'job45' 'job14' 'job43' 'job28' 'job46' 'job42' 'job36' 'job27'
 'job29' 'job25' 'job6' 'job48' 'job4' 'job40' 'job17' 'job39']"
nsga2;6;8;0.5601402452256944;-1210.0;191489;"['job18' 'job23' 'job47' 'job46' 'job48' 'job43' 'job17' 'job34' 'job20'
 'job33' 'job14' 'job11' 'job30' 'job21' 'job0' 'job27' 'job51' 'job4'
 'job3' 'job44' 'job29' 'job35' 'job9' 'job7' 'job19' 'job25' 'job1'
 'job36' 'job22' 'job26' 'job15' 'job31' 'job13' 'job37' 'job6' 'job8'
 'job12' 'job38' 'job50' 'job24' 'job5' 'job41' 'job16' 'job40' 'job42'
 'job28' 'job32' 'job52' 'job45' 'job2' 'job10' 'job49' 'job39']"
nsga2;7;8;0.5536515299479167;-1170.0;61186;"['job21' 'job12' 'job14' 'job0' 'job49' 'job36' 'job34' 'job33' 'job13'
 'job17' 'job18' 'job23' 'job4' 'job8' 'job37' 'job1' 'job30' 'job31'
 'job32' 'job38' 'job9' 'job46' 'job3' 'job28' 'job10' 'job29' 'job45'
 'job39' 'job27' 'job7' 'job50' 'job19' 'job47' 'job6' 'job43' 'job35'
 'job52' 'job20' 'job11' 'job51' 'job16' 'job40' 'job2' 'job24' 'job15'
 'job44' 'job22' 'job25' 'job48' 'job26' 'job41' 'job42' 'job5']"
